student_id;order_timestamp;courses_list;courses_count;amount;order_id;user_id;is_bundle;campaign_id;attributed_post_id
230;2026-09-03 15:07:18;Аналитика про;1;8950.0;ord_0238;usr_0230;False;camp_bigtech_internships;1877
231;2026-09-01 18:08:01;Алгоритмы, Дискретка, Линейная алгебра, Мат анализ, Теория вероятностей;5;41225.0;ord_0239;usr_0231;True;camp_bigtech_internships;1875
232;2026-08-09 10:47:20;Аналитика старт;1;6490.0;ord_0240;usr_0232;False;camp_start_discount_55;1833
233;2026-08-08 18:51:08;Аналитика старт;1;6490.0;ord_0241;usr_0233;False;camp_start_discount_55;1833
234;2026-08-12 06:04:03;ML старт;1;4950.0;ord_0242;usr_0234;False;camp_warmup;1843
235;2026-08-23 16:04:24;AI агенты;1;8450.0;ord_0243;usr_0235;False;camp_pro_ai_ml;1859
236;2026-08-29 05:27:29;ML про;1;7475.0;ord_0244;usr_0236;False;camp_pro_ai_ml;1869
237;2026-08-23 13:29:45;AI агенты;1;8950.0;ord_0245;usr_0237;False;camp_pro_ai_ml;1859
238;2026-09-05 13:28:56;Backend про;1;8950.0;ord_0246;usr_0238;False;camp_bigtech_internships;1878
239;2026-08-31 17:06:09;Аналитика про;1;8450.0;ord_0247;usr_0239;False;camp_bigtech_internships;1872
240;2026-08-22 18:00:15;Алгоритмы про;1;6450.0;ord_0248;usr_0240;False;camp_pro_ai_ml;1859
241;2026-08-30 17:07:59;Backend старт;1;8950.0;ord_0249;usr_0241;False;camp_pro_ai_ml;1874
242;2026-08-29 13:44:52;ML про;1;8950.0;ord_0250;usr_0242;False;camp_pro_ai_ml;1869
243;2026-08-24 10:40:35;AI агенты;1;8950.0;ord_0251;usr_0243;False;camp_pro_ai_ml;1859
244;2026-09-02 10:24:40;Алгоритмы старт;1;8950.0;ord_0252;usr_0244;False;camp_bigtech_internships;1875
245;2026-09-05 15:54:58;Backend про;1;8950.0;ord_0253;usr_0245;False;camp_bigtech_internships;1878
246;2026-09-07 16:45:55;Мат анализ;1;9950.0;ord_0254;usr_0246;False;camp_free_analytics_nosql;1887
247;2026-09-01 14:59:35;ML про, ML старт;2;14950.0;ord_0255;usr_0247;True;camp_bigtech_internships;1875
248;2026-08-22 13:43:42;ML про;1;7475.0;ord_0256;usr_0248;False;camp_pro_ai_ml;1859
249;2026-08-07 19:38:55;К ВУЗу;1;6950.0;ord_0257;usr_0249;False;camp_warmup;1831
250;2026-09-05 14:54:24;Backend про, Backend старт;2;14950.0;ord_0258;usr_0250;True;camp_bigtech_internships;1878
251;2026-09-06 18:05:45;Мат анализ;1;9950.0;ord_0259;usr_0251;False;camp_bigtech_internships;1882
252;2026-09-03 16:36:15;Backend про;1;8950.0;ord_0260;usr_0252;False;camp_bigtech_internships;1877
253;2026-08-30 17:04:49;AI агенты;1;8950.0;ord_0261;usr_0253;False;camp_pro_ai_ml;1874
254;2026-09-07 14:53:39;Алгоритмы про, Алгоритмы старт;2;14950.0;ord_0262;usr_0254;True;camp_free_analytics_nosql;1887
255;2026-08-26 14:52:53;ML старт;1;8950.0;ord_0263;usr_0255;False;camp_pro_ai_ml;1859
256;2026-08-08 17:54:37;ML старт;1;5990.0;ord_0264;usr_0256;False;camp_start_discount_55;1833
257;2026-08-23 20:56:06;Backend про;1;8450.0;ord_0265;usr_0257;False;camp_pro_ai_ml;1859
258;2026-08-10 15:03:03;Алгоритмы;1;6490.0;ord_0266;usr_0258;False;camp_start_discount_55;1837
259;2026-08-08 07:59:01;ML про;1;8745.0;ord_0267;usr_0259;False;camp_start_discount_55;1833
260;2026-08-12 05:32:11;Алгоритмы, Алгоритмы про;2;9900.0;ord_0268;usr_0260;True;camp_warmup;1843
261;2026-09-06 16:06:04;AI агенты;1;8950.0;ord_0269;usr_0261;False;camp_bigtech_internships;1881
262;2026-08-09 09:10:55;Backend про;1;6490.0;ord_0270;usr_0262;False;camp_start_discount_55;1833
263;2026-08-22 19:53:10;ML про;1;8950.0;ord_0271;usr_0263;False;camp_pro_ai_ml;1859
263;2026-08-25 03:19:38;AI агенты;1;6000.0;ord_0272;usr_0263;False;camp_pro_ai_ml;1859
264;2026-09-02 18:37:57;Backend про, Алгоритмы;2;8450.0;ord_0273;usr_0264;True;camp_bigtech_internships;1875
265;2026-08-08 16:25:28;ML старт;1;5990.0;ord_0274;usr_0265;False;camp_start_discount_55;1833
266;2026-09-02 11:33:22;Мат анализ;1;10000.0;ord_0275;usr_0266;False;camp_bigtech_internships;1875
267;2026-08-31 08:26:17;Аналитика про;1;8950.0;ord_0276;usr_0267;False;camp_bigtech_internships;1872
268;2026-08-24 12:52:49;AI агенты;1;8950.0;ord_0277;usr_0268;False;camp_pro_ai_ml;1859
269;2026-08-25 22:26:03;Backend про;1;7475.0;ord_0278;usr_0269;False;camp_pro_ai_ml;1859
270;2026-09-05 14:08:51;Аналитика про;1;8950.0;ord_0279;usr_0270;False;camp_bigtech_internships;1878
271;2026-09-03 12:55:50;ML про, Алгоритмы про;2;14950.0;ord_0280;usr_0271;True;camp_bigtech_internships;1877
272;2026-08-31 18:34:40;Аналитика про;1;8950.0;ord_0281;usr_0272;False;camp_bigtech_internships;1875
273;2026-09-03 08:17:51;ML про;1;8950.0;ord_0282;usr_0273;False;camp_bigtech_internships;1877
274;2026-08-30 23:37:30;Аналитика про;1;6975.0;ord_0283;usr_0274;False;camp_pro_ai_ml;1874
275;2026-08-13 09:51:23;Алгоритмы старт;1;8745.0;ord_0284;usr_0275;False;camp_warmup;1844
275;2026-09-06 11:58:58;AI агенты, ML про;2;13950.0;ord_0285;usr_0275;True;camp_bigtech_internships;1878
276;2026-08-15 12:43:23;ML старт, Алгоритмы старт;2;5750.0;ord_0286;usr_0276;True;camp_warmup;1848
277;2026-08-22 11:24:53;Backend про;1;5750.0;ord_0287;usr_0277;False;camp_pro_ai_ml;1859
278;2026-09-06 17:31:06;Аналитика про, Аналитика старт;2;14950.0;ord_0288;usr_0278;True;camp_bigtech_internships;1881
279;2026-08-09 09:48:26;Аналитика старт;1;6490.0;ord_0289;usr_0279;False;camp_start_discount_55;1833
280;2026-08-05 16:37:02;ML старт;1;8245.0;ord_0290;usr_0280;False;camp_warmup;1829
281;2026-08-11 12:02:08;ML старт;1;4950.0;ord_0291;usr_0281;False;camp_start_discount_55;1840
282;2026-08-09 18:55:57;ML про;1;8745.0;ord_0292;usr_0282;False;camp_start_discount_55;1837
283;2026-09-09 13:34:09;AI агенты, ML про;2;14950.0;ord_0293;usr_0283;True;camp_free_analytics_nosql;1893
284;2026-08-30 11:56:49;ML про;1;6975.0;ord_0294;usr_0284;False;camp_pro_ai_ml;1869
285;2026-08-30 08:22:49;AI агенты, ML про;2;13950.0;ord_0295;usr_0285;True;camp_pro_ai_ml;1869
286;2026-08-09 16:16:39;Аналитика старт;1;6490.0;ord_0296;usr_0286;False;camp_start_discount_55;1836
287;2026-08-19 07:46:07;Data Science;1;6950.0;ord_0297;usr_0287;False;camp_warmup;1855
288;2026-09-02 08:57:12;Аналитика про;1;8945.0;ord_0298;usr_0288;False;camp_bigtech_internships;1875
289;2026-08-28 16:24:51;AI агенты;1;8950.0;ord_0299;usr_0289;False;camp_pro_ai_ml;1869
290;2026-08-23 16:53:02;Аналитика старт;1;7475.0;ord_0300;usr_0290;False;camp_pro_ai_ml;1859
291;2026-08-06 10:06:16;Линейная алгебра, Мат анализ;2;19900.0;ord_0301;usr_0291;True;camp_warmup;1830
292;2026-09-06 12:59:39;ML про;1;6975.0;ord_0302;usr_0292;False;camp_bigtech_internships;1880
293;2026-08-22 11:35:35;Backend про;1;8950.0;ord_0303;usr_0293;False;camp_pro_ai_ml;1859
294;2026-08-06 10:39:31;Линейная алгебра;1;9950.0;ord_0304;usr_0294;False;camp_warmup;1830
295;2026-08-06 10:14:55;К ВУЗу;1;6950.0;ord_0305;usr_0295;False;camp_warmup;1830
296;2026-09-01 10:46:43;Аналитика старт;1;8950.0;ord_0306;usr_0296;False;camp_bigtech_internships;1875
297;2026-08-22 17:26:07;Алгоритмы;1;8450.0;ord_0307;usr_0297;False;camp_pro_ai_ml;1859
298;2026-08-23 18:48:14;Аналитика про;1;6975.0;ord_0308;usr_0298;False;camp_pro_ai_ml;1859
299;2026-08-24 16:58:19;Аналитика про;1;8950.0;ord_0309;usr_0299;False;camp_pro_ai_ml;1859
300;2026-09-06 17:58:00;Data Science;1;6950.0;ord_0310;usr_0300;False;camp_bigtech_internships;1881
301;2026-08-31 20:57:15;ML старт, Аналитика старт;2;17950.0;ord_0311;usr_0301;True;camp_bigtech_internships;1875
302;2026-09-04 15:20:47;Аналитика про;1;7475.0;ord_0312;usr_0302;False;camp_bigtech_internships;1878
303;2026-09-04 15:21:52;ML про, ML старт;2;14950.0;ord_0313;usr_0303;True;camp_bigtech_internships;1878
304;2026-08-11 15:52:40;К ВУЗу;1;6950.0;ord_0314;usr_0304;False;camp_start_discount_55;1840
305;2026-08-31 17:03:19;Алгоритмы про, Алгоритмы старт;2;14950.0;ord_0315;usr_0305;True;camp_bigtech_internships;1872
306;2026-09-06 16:18:59;ML старт;1;8950.0;ord_0316;usr_0306;False;camp_bigtech_internships;1881
307;2026-08-23 15:39:57;Аналитика про;1;8450.0;ord_0317;usr_0307;False;camp_pro_ai_ml;1859
308;2026-08-08 14:05:17;Backend старт, Алгоритмы старт;2;9900.0;ord_0318;usr_0308;True;camp_start_discount_55;1833
309;2026-09-05 09:55:40;ML про;1;8950.0;ord_0319;usr_0309;False;camp_bigtech_internships;1878
310;2026-09-06 16:38:02;AI агенты, ML про;2;14950.0;ord_0320;usr_0310;True;camp_bigtech_internships;1881
311;2026-08-11 16:15:41;ML старт, Алгоритмы старт;2;9900.0;ord_0321;usr_0311;True;camp_start_discount_55;1840
312;2026-08-23 09:59:13;Аналитика про;1;7475.0;ord_0322;usr_0312;False;camp_pro_ai_ml;1859
313;2026-08-07 11:58:49;Мат анализ;1;9450.0;ord_0323;usr_0313;False;camp_warmup;1831
314;2026-08-28 18:44:36;Аналитика старт;1;8950.0;ord_0324;usr_0314;False;camp_pro_ai_ml;1869
315;2026-08-23 16:40:25;AI агенты, Backend про;2;14950.0;ord_0325;usr_0315;True;camp_pro_ai_ml;1859
316;2026-08-14 12:59:02;АВ тестам;1;4495.0;ord_0326;usr_0316;False;camp_warmup;1847
317;2026-09-04 13:16:14;Аналитика про;1;8950.0;ord_0327;usr_0317;False;camp_bigtech_internships;1878
318;2026-09-03 17:23:38;Аналитика про;1;8450.0;ord_0328;usr_0318;False;camp_bigtech_internships;1877
319;2026-08-09 17:25:06;ML старт;1;4950.0;ord_0329;usr_0319;False;camp_start_discount_55;1836
320;2026-08-08 19:54:31;Алгоритмы старт, Аналитика старт;2;9990.0;ord_0330;usr_0320;True;camp_start_discount_55;1833
321;2026-08-09 16:24:15;ML старт;1;6490.0;ord_0331;usr_0321;False;camp_start_discount_55;1836
322;2026-08-28 14:03:47;ML про, Алгоритмы старт;2;14950.0;ord_0332;usr_0322;True;camp_pro_ai_ml;1869
323;2026-08-09 18:56:09;Backend старт, Алгоритмы;2;9990.0;ord_0333;usr_0323;True;camp_start_discount_55;1837
324;2026-08-31 19:22:31;AI агенты;1;8450.0;ord_0334;usr_0324;False;camp_bigtech_internships;1875
325;2026-08-06 11:41:17;Линейная алгебра;1;9950.0;ord_0335;usr_0325;False;camp_warmup;1830
326;2026-09-04 10:55:46;Аналитика про, Аналитика старт;2;14950.0;ord_0336;usr_0326;True;camp_bigtech_internships;1878
327;2026-09-06 12:45:38;AI агенты;1;8950.0;ord_0337;usr_0327;False;camp_bigtech_internships;1880
328;2026-09-05 10:58:26;ML про, Аналитика про;2;14950.0;ord_0338;usr_0328;True;camp_bigtech_internships;1878
329;2026-08-09 16:51:47;Алгоритмы старт;1;6490.0;ord_0339;usr_0329;False;camp_start_discount_55;1836
330;2026-09-03 15:10:16;Аналитика про, Аналитика старт;2;14950.0;ord_0340;usr_0330;True;camp_bigtech_internships;1877
331;2026-08-09 16:31:09;Алгоритмы старт, Аналитика старт;2;9990.0;ord_0341;usr_0331;True;camp_start_discount_55;1836
332;2026-08-12 06:44:05;ML старт;1;9900.0;ord_0342;usr_0332;False;camp_warmup;1843
333;2026-08-08 18:25:13;Аналитика старт;1;6490.0;ord_0343;usr_0333;False;camp_start_discount_55;1833
334;2026-08-07 11:16:14;Линейная алгебра, Мат анализ;2;19900.0;ord_0344;usr_0334;True;camp_warmup;1831
335;2026-08-09 16:07:42;ML старт, Алгоритмы старт;2;9900.0;ord_0345;usr_0335;True;camp_start_discount_55;1836
336;2026-08-09 13:48:41;ML старт, Алгоритмы старт;2;9900.0;ord_0346;usr_0336;True;camp_start_discount_55;1836
337;2026-09-09 15:41:19;Алгоритмы про;1;7475.0;ord_0347;usr_0337;False;camp_free_analytics_nosql;1893
338;2026-08-23 06:47:37;Аналитика про, Аналитика старт;2;14950.0;ord_0348;usr_0338;True;camp_pro_ai_ml;1859
339;2026-08-11 12:22:26;К ВУЗу;1;6450.0;ord_0349;usr_0339;False;camp_start_discount_55;1840
340;2026-08-29 09:29:52;АВ тестам, Аналитика старт;2;11950.0;ord_0350;usr_0340;True;camp_pro_ai_ml;1869
341;2026-08-23 11:59:04;ML про;1;8950.0;ord_0351;usr_0341;False;camp_pro_ai_ml;1859
342;2026-08-13 09:48:34;Теория вероятностей;1;9950.0;ord_0352;usr_0342;False;camp_warmup;1844
343;2026-09-01 19:07:54;ML старт;1;8950.0;ord_0353;usr_0343;False;camp_bigtech_internships;1875
344;2026-09-06 14:48:52;AI агенты;1;8950.0;ord_0354;usr_0344;False;camp_bigtech_internships;1880
345;2026-09-03 16:33:15;Аналитика про;1;8950.0;ord_0355;usr_0345;False;camp_bigtech_internships;1877
346;2026-08-18 10:15:05;ML старт;1;8745.0;ord_0356;usr_0346;False;camp_warmup;1854
347;2026-09-06 18:35:08;Аналитика про;1;7475.0;ord_0357;usr_0347;False;camp_bigtech_internships;1882
348;2026-08-12 19:17:21;К ВУЗу;1;6950.0;ord_0358;usr_0348;False;camp_warmup;1844
349;2026-09-09 16:10:16;Алгоритмы старт;1;7475.0;ord_0359;usr_0349;False;camp_free_analytics_nosql;1893
350;2026-09-05 18:12:55;Аналитика про;1;8450.0;ord_0360;usr_0350;False;camp_bigtech_internships;1878
351;2026-08-20 11:12:25;Линейная алгебра;1;9450.0;ord_0361;usr_0351;False;camp_warmup;1856
352;2026-09-03 16:22:06;Алгоритмы про;1;8450.0;ord_0362;usr_0352;False;camp_bigtech_internships;1877
353;2026-08-22 11:39:22;Аналитика старт;1;8950.0;ord_0363;usr_0353;False;camp_pro_ai_ml;1859
354;2026-09-04 13:47:25;Дискретка;1;8245.0;ord_0364;usr_0354;False;camp_bigtech_internships;1878
355;2026-09-02 14:30:26;Backend про;1;8450.0;ord_0365;usr_0355;False;camp_bigtech_internships;1875
356;2026-08-09 13:48:05;Backend старт;1;6950.0;ord_0366;usr_0356;False;camp_start_discount_55;1836
357;2026-08-24 02:46:33;Теория вероятностей;1;9950.0;ord_0367;usr_0357;False;camp_pro_ai_ml;1859
358;2026-09-09 06:30:33;Аналитика про;1;8450.0;ord_0368;usr_0358;False;camp_free_analytics_nosql;1893
359;2026-09-06 18:40:33;Аналитика старт;1;7475.0;ord_0369;usr_0359;False;camp_bigtech_internships;1882
360;2026-08-23 20:57:22;AI агенты;1;8950.0;ord_0370;usr_0360;False;camp_pro_ai_ml;1859
361;2026-08-17 10:53:42;ML старт, Алгоритмы старт;2;17490.0;ord_0371;usr_0361;True;camp_warmup;1853
362;2026-09-05 14:52:23;ML про;1;8450.0;ord_0372;usr_0362;False;camp_bigtech_internships;1878
363;2026-09-04 06:28:52;Backend про;1;8945.0;ord_0373;usr_0363;False;camp_bigtech_internships;1878
364;2026-08-13 00:01:02;Аналитика про;1;8475.0;ord_0374;usr_0364;False;camp_warmup;1844
365;2026-08-09 16:15:08;ML старт;1;6490.0;ord_0375;usr_0365;False;camp_start_discount_55;1836
366;2026-09-06 15:18:37;AI агенты, ML про, ML старт, Алгоритмы старт;4;8950.0;ord_0376;usr_0366;True;camp_bigtech_internships;1881
367;2026-08-23 18:18:15;Аналитика старт;1;8245.0;ord_0377;usr_0367;False;camp_pro_ai_ml;1859
368;2026-08-24 14:21:10;Аналитика про;1;8950.0;ord_0378;usr_0368;False;camp_pro_ai_ml;1859
369;2026-08-09 18:53:23;Алгоритмы старт;1;4495.0;ord_0379;usr_0369;False;camp_start_discount_55;1837
370;2026-08-08 14:10:35;Backend старт;1;6490.0;ord_0380;usr_0370;False;camp_start_discount_55;1833
370;2026-08-22 11:14:12;Backend про;1;5750.0;ord_0381;usr_0370;False;camp_pro_ai_ml;1859
371;2026-08-09 17:17:09;ML старт, Алгоритмы старт;2;9900.0;ord_0382;usr_0371;True;camp_start_discount_55;1836
372;2026-08-22 15:11:44;AI агенты;1;7450.0;ord_0383;usr_0372;False;camp_pro_ai_ml;1859
373;2026-08-22 18:58:36;Алгоритмы про, Алгоритмы старт;2;14950.0;ord_0384;usr_0373;True;camp_pro_ai_ml;1859
374;2026-08-09 19:11:48;Data Science;1;6450.0;ord_0385;usr_0374;False;camp_start_discount_55;1837
375;2026-09-04 14:19:28;Алгоритмы про;1;7000.0;ord_0386;usr_0375;False;camp_bigtech_internships;1878
376;2026-09-03 15:43:04;К ВУЗу;1;6950.0;ord_0387;usr_0376;False;camp_bigtech_internships;1877
377;2026-09-05 19:24:12;Аналитика про, Аналитика старт;2;14950.0;ord_0388;usr_0377;True;camp_bigtech_internships;1878
378;2026-09-04 15:08:47;Аналитика про;1;8950.0;ord_0389;usr_0378;False;camp_bigtech_internships;1878
379;2026-09-04 11:44:55;Аналитика про;1;7475.0;ord_0390;usr_0379;False;camp_bigtech_internships;1878
380;2026-08-09 17:19:11;ML старт;1;6490.0;ord_0391;usr_0380;False;camp_start_discount_55;1836
381;2026-09-09 14:46:43;Аналитика старт;1;8950.0;ord_0392;usr_0381;False;camp_free_analytics_nosql;1893
382;2026-08-09 18:58:42;ML старт, Алгоритмы старт;2;8900.0;ord_0393;usr_0382;True;camp_start_discount_55;1837
383;2026-09-04 14:11:02;Аналитика про;1;8950.0;ord_0394;usr_0383;False;camp_bigtech_internships;1878
384;2026-09-04 20:38:50;Аналитика про;1;8450.0;ord_0395;usr_0384;False;camp_bigtech_internships;1878
385;2026-09-02 14:17:34;АВ тестам, Аналитика старт;2;11950.0;ord_0396;usr_0385;True;camp_bigtech_internships;1875
386;2026-08-19 13:53:46;Backend про;1;7000.0;ord_0397;usr_0386;False;camp_warmup;1855
387;2026-08-31 09:09:41;AI агенты;1;8545.0;ord_0398;usr_0387;False;camp_bigtech_internships;1872
388;2026-08-12 13:28:18;ML старт;1;7000.0;ord_0399;usr_0388;False;camp_warmup;1843
389;2026-08-09 10:18:12;ML старт, Алгоритмы старт;2;9900.0;ord_0400;usr_0389;True;camp_start_discount_55;1833
389;2026-08-10 19:12:23;Аналитика старт;1;5990.0;ord_0401;usr_0389;False;camp_start_discount_55;1838
390;2026-09-01 02:23:30;Аналитика старт;1;8975.0;ord_0402;usr_0390;False;camp_bigtech_internships;1875
391;2026-08-14 18:55:11;Алгоритмы старт;1;8745.0;ord_0403;usr_0391;False;camp_warmup;1847
392;2026-08-20 13:14:17;Аналитика старт;1;8745.0;ord_0404;usr_0392;False;camp_warmup;1856
393;2026-08-29 09:45:18;Мат анализ;1;9450.0;ord_0405;usr_0393;False;camp_pro_ai_ml;1869
394;2026-09-05 10:17:43;Алгоритмы про;1;8950.0;ord_0406;usr_0394;False;camp_bigtech_internships;1878
395;2026-09-03 11:18:32;ML про;1;8950.0;ord_0407;usr_0395;False;camp_bigtech_internships;1877
396;2026-09-06 19:15:37;Мат анализ;1;9950.0;ord_0408;usr_0396;False;camp_bigtech_internships;1882
397;2026-09-05 11:02:15;Аналитика старт;1;8950.0;ord_0409;usr_0397;False;camp_bigtech_internships;1878
398;2026-09-05 18:06:36;ML про;1;8950.0;ord_0410;usr_0398;False;camp_bigtech_internships;1878
399;2026-09-06 19:02:33;ML про;1;8950.0;ord_0411;usr_0399;False;camp_bigtech_internships;1882
400;2026-08-09 16:12:09;Алгоритмы старт;1;6490.0;ord_0412;usr_0400;False;camp_start_discount_55;1836
401;2026-08-08 22:16:55;Backend про;1;8245.0;ord_0413;usr_0401;False;camp_start_discount_55;1833
402;2026-08-09 17:25:40;ML старт, Алгоритмы старт;2;9990.0;ord_0414;usr_0402;True;camp_start_discount_55;1836
402;2026-09-03 17:30:08;ML про;1;8450.0;ord_0415;usr_0402;False;camp_bigtech_internships;1877
403;2026-08-31 10:18:44;Backend про;1;8950.0;ord_0416;usr_0403;False;camp_bigtech_internships;1872
404;2026-09-02 19:30:00;Алгоритмы про;1;7475.0;ord_0417;usr_0404;False;camp_bigtech_internships;1877
405;2026-09-05 14:29:26;Backend старт;1;8950.0;ord_0418;usr_0405;False;camp_bigtech_internships;1878
406;2026-09-05 13:55:08;ML про;1;8450.0;ord_0419;usr_0406;False;camp_bigtech_internships;1878
407;2026-09-09 23:11:20;Линейная алгебра;1;8950.0;ord_0420;usr_0407;False;camp_free_analytics_nosql;1893
408;2026-08-10 15:22:41;Аналитика старт;1;6490.0;ord_0421;usr_0408;False;camp_start_discount_55;1837
409;2026-09-03 21:58:56;AI агенты;1;5000.0;ord_0422;usr_0409;False;camp_bigtech_internships;1878
410;2026-08-08 16:51:05;Backend старт;1;6490.0;ord_0423;usr_0410;False;camp_start_discount_55;1833
411;2026-08-30 11:21:33;AI агенты;1;8545.0;ord_0424;usr_0411;False;camp_pro_ai_ml;1869
412;2026-08-08 14:06:52;ML старт, Алгоритмы старт;2;9990.0;ord_0425;usr_0412;True;camp_start_discount_55;1833
413;2026-08-18 19:40:47;Аналитика старт;1;8745.0;ord_0426;usr_0413;False;camp_warmup;1855
414;2026-09-05 16:25:16;ML про;1;8950.0;ord_0427;usr_0414;False;camp_bigtech_internships;1878
415;2026-08-09 04:51:42;Backend старт;1;4995.0;ord_0428;usr_0415;False;camp_start_discount_55;1833
416;2026-09-05 21:19:33;Backend про, ML про;2;13950.0;ord_0429;usr_0416;True;camp_bigtech_internships;1878
417;2026-08-11 10:51:54;К ВУЗу;1;6950.0;ord_0430;usr_0417;False;camp_start_discount_55;1840
418;2026-08-26 04:03:43;Backend про, Backend старт;2;14950.0;ord_0431;usr_0418;True;camp_pro_ai_ml;1859
419;2026-09-02 10:06:52;ML про, Алгоритмы про;2;14950.0;ord_0432;usr_0419;True;camp_bigtech_internships;1875
420;2026-08-14 20:17:00;К ВУЗу;1;6950.0;ord_0433;usr_0420;False;camp_warmup;1848
421;2026-08-08 20:25:37;Data Engenering, Алгоритмы;2;9990.0;ord_0434;usr_0421;True;camp_start_discount_55;1833
422;2026-09-02 15:30:05;Теория вероятностей;1;9450.0;ord_0435;usr_0422;False;camp_bigtech_internships;1875
423;2026-09-01 12:44:58;ML про;1;7475.0;ord_0436;usr_0423;False;camp_bigtech_internships;1875
424;2026-08-23 17:45:31;AI агенты, Аналитика про;2;14950.0;ord_0437;usr_0424;True;camp_pro_ai_ml;1859
425;2026-08-24 07:03:39;AI агенты;1;8503.0;ord_0438;usr_0425;False;camp_pro_ai_ml;1859
426;2026-08-13 09:26:22;ML старт;1;6000.0;ord_0439;usr_0426;False;camp_warmup;1844
427;2026-08-08 19:23:46;ML старт, Алгоритмы;2;9900.0;ord_0440;usr_0427;True;camp_start_discount_55;1833
428;2026-09-04 18:33:44;ML про, ML старт;2;17900.0;ord_0441;usr_0428;True;camp_bigtech_internships;1878
429;2026-09-08 13:04:06;Мат анализ;1;9950.0;ord_0442;usr_0429;False;camp_free_analytics_nosql;1893
430;2026-08-04 13:38:06;К ВУЗу;1;8950.0;ord_0443;usr_0430;False;camp_warmup;1876
430;2026-08-23 16:17:56;К ВУЗу;1;8000.0;ord_0444;usr_0430;False;camp_pro_ai_ml;1859
431;2026-09-05 15:28:29;Алгоритмы старт;1;8950.0;ord_0445;usr_0431;False;camp_bigtech_internships;1878
432;2026-08-29 19:39:58;Backend про;1;8950.0;ord_0446;usr_0432;False;camp_pro_ai_ml;1869
432;2026-08-30 10:31:12;AI агенты;1;8545.0;ord_0447;usr_0432;False;camp_pro_ai_ml;1869
433;2026-08-09 19:40:37;ML старт, Алгоритмы старт;2;9900.0;ord_0448;usr_0433;True;camp_start_discount_55;1837
434;2026-09-06 15:23:19;Backend про;1;8450.0;ord_0449;usr_0434;False;camp_bigtech_internships;1881
435;2026-08-09 16:13:53;Аналитика про, Аналитика старт;2;9900.0;ord_0450;usr_0435;True;camp_start_discount_55;1836
436;2026-08-23 15:04:52;Алгоритмы про;1;8450.0;ord_0451;usr_0436;False;camp_pro_ai_ml;1859
437;2026-08-04 09:08:31;ML про;1;8950.0;ord_0452;usr_0437;False;camp_warmup;1876
437;2026-08-04 09:35:00;Аналитика старт;1;7890.0;ord_0453;usr_0437;False;camp_warmup;1876
437;2026-08-22 08:23:59;AI агенты;1;8950.0;ord_0454;usr_0437;False;camp_pro_ai_ml;1859
437;2026-08-30 16:16:42;AI агенты;1;1000.0;ord_0455;usr_0437;False;camp_pro_ai_ml;1869
438;2026-09-09 13:24:37;Аналитика про;1;8950.0;ord_0456;usr_0438;False;camp_free_analytics_nosql;1893
439;2026-08-09 20:20:29;Backend старт;1;6490.0;ord_0457;usr_0439;False;camp_start_discount_55;1837
440;2026-08-24 03:20:05;ML про;1;7475.0;ord_0458;usr_0440;False;camp_pro_ai_ml;1859
441;2026-08-16 09:40:30;Алгоритмы старт;1;8745.0;ord_0459;usr_0441;False;camp_warmup;1848
442;2026-08-14 11:21:45;К ВУЗу;1;6950.0;ord_0460;usr_0442;False;camp_warmup;1846
443;2026-08-04 10:14:38;Линейная алгебра, Мат анализ;2;16950.0;ord_0461;usr_0443;True;camp_warmup;1876
444;2026-09-09 16:46:07;Алгоритмы про, Алгоритмы старт;2;14950.0;ord_0462;usr_0444;True;camp_free_analytics_nosql;1893
445;2026-08-10 00:36:19;Аналитика про;1;4950.0;ord_0463;usr_0445;False;camp_start_discount_55;1837
446;2026-08-10 09:02:50;Data Engenering;1;6950.0;ord_0464;usr_0446;False;camp_start_discount_55;1837
447;2026-08-23 13:46:56;Backend про;1;8450.0;ord_0465;usr_0447;False;camp_pro_ai_ml;1859
448;2026-08-14 14:23:30;ML про, ML старт;2;16950.0;ord_0466;usr_0448;True;camp_warmup;1847
449;2026-09-06 17:28:24;Алгоритмы старт;1;8950.0;ord_0467;usr_0449;False;camp_bigtech_internships;1881
450;2026-09-03 06:06:37;Backend про;1;8950.0;ord_0468;usr_0450;False;camp_bigtech_internships;1877
451;2026-08-08 16:24:46;Backend про;1;8245.0;ord_0469;usr_0451;False;camp_start_discount_55;1833
452;2026-08-25 21:09:34;AI агенты;1;8450.0;ord_0470;usr_0452;False;camp_pro_ai_ml;1859
453;2026-08-11 17:07:53;Алгоритмы старт;1;4950.0;ord_0471;usr_0453;False;camp_start_discount_55;1840
454;2026-09-07 04:33:26;ML про;1;8950.0;ord_0472;usr_0454;False;camp_free_analytics_nosql;1887
455;2026-08-25 07:53:50;Backend старт;1;8950.0;ord_0473;usr_0455;False;camp_pro_ai_ml;1859
456;2026-09-08 17:57:42;Мат анализ;1;9950.0;ord_0474;usr_0456;False;camp_free_analytics_nosql;1893
457;2026-08-09 10:16:31;Алгоритмы старт;1;6490.0;ord_0475;usr_0457;False;camp_start_discount_55;1833
458;2026-08-22 11:58:37;Backend про;1;8450.0;ord_0476;usr_0458;False;camp_pro_ai_ml;1859
459;2026-08-07 11:31:08;Мат анализ;1;9950.0;ord_0477;usr_0459;False;camp_warmup;1831
