lead_id;user_id;post_id;campaign_id;channel_id;lead_timestamp;status;is_synthetic
lead_0245;unstitched_0245;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 18:39:12.368;unstitched;True
lead_0246;usr_0238;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 07:20:09.564;converted;True
lead_0247;usr_0239;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-31 07:15:38.900;converted;True
lead_0248;usr_0240;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 00:23:47.803;converted;True
lead_0249;usr_0241;1874;camp_pro_ai_ml;ch_postupashki_main;2026-08-30 12:28:46.299;converted;True
lead_0250;unstitched_0250;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-27 14:23:45.142;unstitched;True
lead_0251;usr_0243;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 08:28:47.495;converted;True
lead_0252;usr_0244;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 19:09:45.883;converted;True
lead_0253;usr_0245;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 07:16:23.214;converted;True
lead_0254;unstitched_0254;1887;camp_free_analytics_nosql;ch_postupashki_main;2026-09-06 01:06:21.698;unstitched;True
lead_0255;unstitched_0255;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 03:53:03.259;unstitched;True
lead_0256;usr_0248;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 17:04:15.278;converted;True
lead_0257;unstitched_0257;1831;camp_warmup;ch_postupashki_main;2026-08-06 01:56:36.990;unstitched;True
lead_0258;usr_0250;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 12:40:02.708;converted;True
lead_0259;usr_0251;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-05 02:59:59.376;converted;True
lead_0260;unstitched_0260;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-03 08:32:04.462;unstitched;True
lead_0261;usr_0253;1874;camp_pro_ai_ml;ch_postupashki_main;2026-08-29 22:10:42.267;converted;True
lead_0262;unstitched_0262;1887;camp_free_analytics_nosql;ch_postupashki_main;2026-09-05 22:18:52.478;unstitched;True
lead_0263;unstitched_0263;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 15:51:10.117;unstitched;True
lead_0264;usr_0256;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 04:03:36.523;converted;True
lead_0265;usr_0257;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 03:17:34.974;converted;True
lead_0266;unstitched_0266;1837;camp_start_discount_55;ch_postupashki_main;2026-08-08 15:03:50.770;unstitched;True
lead_0267;unstitched_0267;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 04:52:41.955;unstitched;True
lead_0268;unstitched_0268;1843;camp_warmup;ch_postupashki_main;2026-08-10 08:07:56.639;unstitched;True
lead_0269;unstitched_0269;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-06 03:28:32.701;unstitched;True
lead_0270;usr_0262;1833;camp_start_discount_55;ch_postupashki_main;2026-08-09 02:06:41.227;converted;True
lead_0271;unstitched_0271;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 14:23:45.252;unstitched;True
lead_0272;usr_0263;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 18:45:26.244;converted;True
lead_0273;usr_0264;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-02 00:47:55.868;converted;True
lead_0274;usr_0265;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 07:51:37.815;converted;True
lead_0275;usr_0266;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 22:15:25.728;converted;True
lead_0276;usr_0267;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-29 15:23:07.890;converted;True
lead_0277;usr_0268;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 09:30:58.295;converted;True
lead_0278;unstitched_0278;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 02:28:13.699;unstitched;True
lead_0279;usr_0270;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 11:47:40.971;converted;True
lead_0280;unstitched_0280;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 06:46:33.624;unstitched;True
lead_0281;unstitched_0281;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 07:34:06.464;unstitched;True
lead_0282;usr_0273;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-03 06:36:50.043;converted;True
lead_0283;usr_0274;1874;camp_pro_ai_ml;ch_postupashki_main;2026-08-29 18:53:55.927;converted;True
lead_0284;usr_0275;1844;camp_warmup;ch_postupashki_main;2026-08-12 12:17:42.243;converted;True
lead_0285;unstitched_0285;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 18:36:53.175;unstitched;True
lead_0286;usr_0276;1848;camp_warmup;ch_postupashki_main;2026-08-13 22:53:28.910;converted;True
lead_0287;usr_0277;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 05:10:35.930;converted;True
lead_0288;unstitched_0288;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-04 19:53:27.110;unstitched;True
lead_0289;usr_0279;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 13:15:27.374;converted;True
lead_0290;usr_0280;1829;camp_warmup;ch_postupashki_main;2026-08-05 03:28:47.049;converted;True
lead_0291;usr_0281;1840;camp_start_discount_55;ch_postupashki_main;2026-08-09 12:58:26.488;converted;True
lead_0292;usr_0282;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 02:28:52.228;converted;True
lead_0293;usr_0283;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-09 01:16:56.361;converted;True
lead_0294;usr_0284;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-30 04:53:22.551;converted;True
lead_0295;usr_0285;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-30 00:14:27.064;converted;True
lead_0296;usr_0286;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 09:09:22.993;converted;True
lead_0297;usr_0287;1855;camp_warmup;ch_postupashki_main;2026-08-18 14:31:20.096;converted;True
lead_0298;unstitched_0298;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 09:40:37.690;unstitched;True
lead_0299;usr_0289;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 07:18:54.478;converted;True
lead_0300;usr_0290;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 13:57:47.030;converted;True
lead_0301;usr_0291;1830;camp_warmup;ch_postupashki_main;2026-08-05 20:00:38.515;converted;True
lead_0302;usr_0292;1880;camp_bigtech_internships;ch_postupashki_main;2026-09-06 07:49:30.531;converted;True
lead_0303;usr_0293;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 12:56:11.232;converted;True
lead_0304;usr_0294;1830;camp_warmup;ch_postupashki_main;2026-08-05 16:32:16.540;converted;True
lead_0305;usr_0295;1830;camp_warmup;ch_postupashki_main;2026-08-05 00:48:00.195;converted;True
lead_0306;usr_0296;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-30 20:12:22.761;converted;True
lead_0307;usr_0297;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 12:35:33.372;converted;True
lead_0308;unstitched_0308;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 22:31:22.390;unstitched;True
lead_0309;usr_0299;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-24 02:57:31.302;converted;True
lead_0310;unstitched_0310;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-05 05:47:54.460;unstitched;True
lead_0311;usr_0301;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 10:06:53.094;converted;True
lead_0312;usr_0302;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 15:34:25.711;converted;True
lead_0313;usr_0303;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 21:01:31.812;converted;True
lead_0314;usr_0304;1840;camp_start_discount_55;ch_postupashki_main;2026-08-10 03:44:47.917;converted;True
lead_0315;usr_0305;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-31 04:11:26.669;converted;True
lead_0316;unstitched_0316;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-04 21:14:30.003;unstitched;True
lead_0317;usr_0307;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 13:39:23.398;converted;True
lead_0318;usr_0308;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 16:03:34.828;converted;True
lead_0319;usr_0309;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 21:31:53.991;converted;True
lead_0320;usr_0310;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-05 21:54:05.520;converted;True
lead_0321;usr_0311;1840;camp_start_discount_55;ch_postupashki_main;2026-08-11 00:07:25.205;converted;True
lead_0322;usr_0312;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 17:35:40.448;converted;True
lead_0323;usr_0313;1831;camp_warmup;ch_postupashki_main;2026-08-05 17:07:31.784;converted;True
lead_0324;usr_0314;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-27 09:49:31.888;converted;True
lead_0325;unstitched_0325;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 16:14:48.580;unstitched;True
lead_0326;usr_0316;1847;camp_warmup;ch_postupashki_main;2026-08-13 10:44:23.573;converted;True
lead_0327;usr_0317;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 01:14:05.641;converted;True
lead_0328;usr_0318;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-03 10:23:51.413;converted;True
lead_0329;usr_0319;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 23:21:12.475;converted;True
lead_0330;usr_0320;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 16:04:55.311;converted;True
lead_0331;usr_0321;1836;camp_start_discount_55;ch_postupashki_main;2026-08-07 17:02:16.620;converted;True
lead_0332;usr_0322;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 01:54:48.227;converted;True
lead_0333;usr_0323;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 10:45:05.234;converted;True
lead_0334;usr_0324;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 10:49:23.712;converted;True
lead_0335;usr_0325;1830;camp_warmup;ch_postupashki_main;2026-08-05 21:17:18.897;converted;True
lead_0336;usr_0326;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-02 15:46:53.290;converted;True
lead_0337;usr_0327;1880;camp_bigtech_internships;ch_postupashki_main;2026-09-05 11:06:30.673;converted;True
lead_0338;usr_0328;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 11:48:07.538;converted;True
lead_0339;usr_0329;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 21:09:49.833;converted;True
lead_0340;unstitched_0340;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-01 21:29:32.194;unstitched;True
lead_0341;unstitched_0341;1836;camp_start_discount_55;ch_postupashki_main;2026-08-09 03:23:51.842;unstitched;True
lead_0342;usr_0332;1843;camp_warmup;ch_postupashki_main;2026-08-10 22:18:30.567;converted;True
lead_0343;unstitched_0343;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 15:15:08.719;unstitched;True
lead_0344;usr_0334;1831;camp_warmup;ch_postupashki_main;2026-08-06 21:06:41.537;converted;True
lead_0345;unstitched_0345;1836;camp_start_discount_55;ch_postupashki_main;2026-08-09 06:20:14.198;unstitched;True
lead_0346;usr_0336;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 16:48:57.155;converted;True
lead_0347;usr_0337;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-09 03:17:43.273;converted;True
lead_0348;usr_0338;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 01:05:40.089;converted;True
lead_0349;usr_0339;1840;camp_start_discount_55;ch_postupashki_main;2026-08-10 08:03:20.493;converted;True
lead_0350;usr_0340;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 09:53:03.095;converted;True
lead_0351;usr_0341;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 08:32:55.458;converted;True
lead_0352;usr_0342;1844;camp_warmup;ch_postupashki_main;2026-08-13 02:29:31.037;converted;True
lead_0353;usr_0343;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-30 19:36:12.729;converted;True
lead_0354;usr_0344;1880;camp_bigtech_internships;ch_postupashki_main;2026-09-04 23:45:01.244;converted;True
lead_0355;usr_0345;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 07:31:24.739;converted;True
lead_0356;unstitched_0356;1854;camp_warmup;ch_postupashki_main;2026-08-17 05:15:22.925;unstitched;True
lead_0357;usr_0347;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-05 22:13:44.517;converted;True
lead_0358;usr_0348;1844;camp_warmup;ch_postupashki_main;2026-08-10 22:36:04.669;converted;True
lead_0359;unstitched_0359;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-07 17:48:53.447;unstitched;True
lead_0360;usr_0350;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 06:51:52.223;converted;True
lead_0361;unstitched_0361;1856;camp_warmup;ch_postupashki_main;2026-08-20 01:41:20.365;unstitched;True
lead_0362;usr_0352;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 04:32:08.386;converted;True
lead_0363;usr_0353;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-20 19:05:24.571;converted;True
lead_0364;usr_0354;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-02 23:24:45.771;converted;True
lead_0365;usr_0355;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-02 05:48:55.414;converted;True
lead_0366;usr_0356;1836;camp_start_discount_55;ch_postupashki_main;2026-08-07 22:30:58.957;converted;True
lead_0367;usr_0357;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 01:11:30.330;converted;True
lead_0368;usr_0358;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-07 12:16:50.668;converted;True
lead_0369;usr_0359;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-05 03:17:44.375;converted;True
lead_0370;usr_0360;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 02:14:23.003;converted;True
lead_0371;usr_0361;1853;camp_warmup;ch_postupashki_main;2026-08-16 19:43:48.864;converted;True
lead_0372;unstitched_0372;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 14:14:42.710;unstitched;True
lead_0373;usr_0363;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-02 11:12:03.982;converted;True
lead_0374;usr_0364;1844;camp_warmup;ch_postupashki_main;2026-08-11 21:28:12.856;converted;True
lead_0375;unstitched_0375;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 09:54:46.931;unstitched;True
lead_0376;usr_0366;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-04 18:08:17.405;converted;True
lead_0377;usr_0367;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 01:33:48.970;converted;True
lead_0378;usr_0368;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 00:02:00.938;converted;True
lead_0379;usr_0369;1837;camp_start_discount_55;ch_postupashki_main;2026-08-08 16:49:01.383;converted;True
lead_0380;unstitched_0380;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 00:06:44.352;unstitched;True
lead_0381;usr_0370;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 19:35:08.626;converted;True
lead_0382;usr_0371;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 05:19:13.287;converted;True
lead_0383;usr_0372;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 11:24:38.665;converted;True
lead_0384;unstitched_0384;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 00:46:07.254;unstitched;True
lead_0385;usr_0374;1837;camp_start_discount_55;ch_postupashki_main;2026-08-08 03:35:51.264;converted;True
lead_0386;usr_0375;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-02 21:32:28.272;converted;True
lead_0387;usr_0376;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 20:02:42.990;converted;True
lead_0388;unstitched_0388;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 11:21:25.971;unstitched;True
lead_0389;usr_0378;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 04:12:01.865;converted;True
lead_0390;unstitched_0390;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 04:36:52.821;unstitched;True
lead_0391;usr_0380;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 14:48:42.024;converted;True
lead_0392;usr_0381;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-08 21:31:51.238;converted;True
lead_0393;usr_0382;1837;camp_start_discount_55;ch_postupashki_main;2026-08-07 23:16:52.165;converted;True
lead_0394;usr_0383;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 18:20:37.940;converted;True
lead_0395;usr_0384;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-02 23:07:29.659;converted;True
lead_0396;usr_0385;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 09:44:23.912;converted;True
lead_0397;usr_0386;1855;camp_warmup;ch_postupashki_main;2026-08-18 08:09:27.943;converted;True
lead_0398;usr_0387;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-29 15:10:17.635;converted;True
lead_0399;unstitched_0399;1843;camp_warmup;ch_postupashki_main;2026-08-11 09:54:37.465;unstitched;True
lead_0400;usr_0389;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 13:56:45.105;converted;True
lead_0401;unstitched_0401;1838;camp_start_discount_55;ch_postupashki_main;2026-08-10 11:02:13.394;unstitched;True
lead_0402;usr_0390;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-30 20:52:33.814;converted;True
lead_0403;usr_0391;1847;camp_warmup;ch_postupashki_main;2026-08-13 07:18:24.635;converted;True
lead_0404;unstitched_0404;1856;camp_warmup;ch_postupashki_main;2026-08-18 16:44:10.808;unstitched;True
lead_0405;usr_0393;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-29 03:25:58.123;converted;True
lead_0406;unstitched_0406;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 17:52:01.444;unstitched;True
lead_0407;usr_0395;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-01 15:01:45.553;converted;True
lead_0408;unstitched_0408;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-05 17:52:29.601;unstitched;True
lead_0409;usr_0397;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 15:17:03.743;converted;True
lead_0410;usr_0398;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 01:21:20.627;converted;True
lead_0411;unstitched_0411;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-06 17:49:29.262;unstitched;True
lead_0412;usr_0400;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 20:29:18.857;converted;True
lead_0413;usr_0401;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 02:02:55.430;converted;True
lead_0414;usr_0402;1836;camp_start_discount_55;ch_postupashki_main;2026-08-09 00:07:15.518;converted;True
lead_0415;unstitched_0415;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 19:14:52.724;unstitched;True
lead_0416;usr_0403;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-30 12:02:51.234;converted;True
lead_0417;usr_0404;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 10:12:35.322;converted;True
lead_0418;usr_0405;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 17:48:03.814;converted;True
lead_0419;unstitched_0419;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 19:53:10.952;unstitched;True
lead_0420;usr_0407;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-08 16:28:20.882;converted;True
lead_0421;usr_0408;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 07:11:30.477;converted;True
lead_0422;usr_0409;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-01 23:48:42.902;converted;True
lead_0423;usr_0410;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 20:21:50.598;converted;True
lead_0424;usr_0411;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 11:30:21.877;converted;True
lead_0425;usr_0412;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 09:07:52.855;converted;True
lead_0426;usr_0413;1855;camp_warmup;ch_postupashki_main;2026-08-17 07:25:53.688;converted;True
lead_0427;usr_0414;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 21:12:45.214;converted;True
lead_0428;usr_0415;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 18:53:57.638;converted;True
lead_0429;usr_0416;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 22:08:19.273;converted;True
lead_0430;usr_0417;1840;camp_start_discount_55;ch_postupashki_main;2026-08-11 06:46:36.098;converted;True
lead_0431;unstitched_0431;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 05:45:26.529;unstitched;True
lead_0432;usr_0419;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 12:23:54.943;converted;True
lead_0433;usr_0420;1848;camp_warmup;ch_postupashki_main;2026-08-13 16:58:48.856;converted;True
lead_0434;usr_0421;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 10:52:34.760;converted;True
lead_0435;unstitched_0435;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 18:02:02.264;unstitched;True
lead_0436;usr_0423;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 23:01:28.001;converted;True
lead_0437;usr_0424;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 21:32:53.178;converted;True
lead_0438;usr_0425;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 22:43:17.981;converted;True
lead_0439;unstitched_0439;1844;camp_warmup;ch_postupashki_main;2026-08-12 01:28:12.069;unstitched;True
lead_0440;usr_0427;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 07:57:48.310;converted;True
lead_0441;usr_0428;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 09:58:59.748;converted;True
lead_0442;usr_0429;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-08 07:10:30.828;converted;True
lead_0443;unstitched_0443;1876;camp_warmup;ch_postupashki_main;2026-08-04 04:14:36.243;unstitched;True
lead_0444;usr_0430;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 04:06:15.473;converted;True
lead_0445;usr_0431;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 03:02:44.265;converted;True
lead_0446;unstitched_0446;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 02:26:54.158;unstitched;True
lead_0447;unstitched_0447;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-29 14:51:08.547;unstitched;True
lead_0448;usr_0433;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 09:02:33.657;converted;True
lead_0449;usr_0434;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-04 20:15:38.980;converted;True
lead_0450;usr_0435;1836;camp_start_discount_55;ch_postupashki_main;2026-08-09 11:12:44.957;converted;True
lead_0451;usr_0436;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 12:50:02.751;converted;True
lead_0452;usr_0437;1876;camp_warmup;ch_postupashki_main;2026-08-03 04:44:20.368;converted;True
lead_0453;usr_0437;1876;camp_warmup;ch_postupashki_main;2026-08-02 14:37:39.946;converted;True
lead_0454;unstitched_0454;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 15:20:03.504;unstitched;True
lead_0455;usr_0437;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-29 21:25:58.045;converted;True
lead_0456;usr_0438;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-08 23:48:40.632;converted;True
lead_0457;usr_0439;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 00:05:56.548;converted;True
lead_0458;usr_0440;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 05:50:12.391;converted;True
lead_0459;usr_0441;1848;camp_warmup;ch_postupashki_main;2026-08-14 12:05:51.700;converted;True
lead_0460;unstitched_0460;1846;camp_warmup;ch_postupashki_main;2026-08-14 03:46:37.851;unstitched;True
lead_0461;unstitched_0461;1876;camp_warmup;ch_postupashki_main;2026-08-03 10:20:04.641;unstitched;True
lead_0462;unstitched_0462;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-08 02:10:31.491;unstitched;True
lead_0463;usr_0445;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 22:32:57.193;converted;True
lead_0464;usr_0446;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 06:35:25.491;converted;True
lead_0465;usr_0447;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 00:39:41.404;converted;True
lead_0466;usr_0448;1847;camp_warmup;ch_postupashki_main;2026-08-12 22:08:59.804;converted;True
lead_0467;unstitched_0467;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-05 15:45:57.221;unstitched;True
lead_0468;usr_0450;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 16:18:42.600;converted;True
lead_0469;usr_0451;1833;camp_start_discount_55;ch_postupashki_main;2026-08-06 20:26:26.642;converted;True
lead_0470;usr_0452;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-24 17:03:47.412;converted;True
lead_0471;usr_0453;1840;camp_start_discount_55;ch_postupashki_main;2026-08-10 14:05:06.082;converted;True
lead_0472;usr_0454;1887;camp_free_analytics_nosql;ch_postupashki_main;2026-09-05 12:33:33.687;converted;True
lead_0473;usr_0455;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 06:22:49.506;converted;True
lead_0474;usr_0456;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-06 22:39:38.846;converted;True
lead_0475;unstitched_0475;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 05:11:48.703;unstitched;True
lead_0476;usr_0458;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 03:43:12.795;converted;True
lead_0477;usr_0459;1831;camp_warmup;ch_postupashki_main;2026-08-05 15:32:29.499;converted;True
lead_0478;usr_0460;1843;camp_warmup;ch_postupashki_main;2026-08-11 18:12:12.961;converted;True
lead_0479;usr_0461;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 11:48:38.358;converted;True
lead_0480;usr_0462;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 05:04:06.712;converted;True
lead_0481;usr_0463;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-24 07:55:37.663;converted;True
lead_0482;usr_0464;1838;camp_start_discount_55;ch_postupashki_main;2026-08-09 23:13:00.182;converted;True
lead_0483;usr_0465;1887;camp_free_analytics_nosql;ch_postupashki_main;2026-09-06 14:38:23.176;converted;True
lead_0484;unstitched_0484;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 22:58:46.006;unstitched;True
lead_0485;usr_0467;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 14:33:22.272;converted;True
lead_0486;usr_0468;1855;camp_warmup;ch_postupashki_main;2026-08-17 10:08:20.408;converted;True
lead_0487;unstitched_0487;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 08:39:16.088;unstitched;True
lead_0488;usr_0470;1836;camp_start_discount_55;ch_postupashki_main;2026-08-09 04:04:29.924;converted;True
lead_0489;usr_0471;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 14:47:49.752;converted;True
lead_0490;usr_0472;1880;camp_bigtech_internships;ch_postupashki_main;2026-09-05 08:42:06.190;converted;True
lead_0491;usr_0473;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 00:43:17.655;converted;True
